TIME,ENGINE_COOLANT_TEMP
2021-05-19 18:33:50,83.0
2021-05-19 18:33:51,83.9
2021-05-19 18:33:52,84.0
2021-05-19 18:33:53,84.0
2021-05-19 18:33:54,84.0
2021-05-19 18:33:55,84.0
2021-05-19 18:33:56,84.0
2021-05-19 18:33:57,84.0
2021-05-19 18:33:58,84.0
2021-05-19 18:33:59,84.0
2021-05-19 18:34:00,84.0
2021-05-19 18:34:01,84.0
2021-05-19 18:34:02,84.0
2021-05-19 18:34:03,84.0
2021-05-19 18:34:04,84.0
2021-05-19 18:34:05,84.0
2021-05-19 18:34:06,84.0
2021-05-19 18:34:07,84.0
2021-05-19 18:34:08,84.0
2021-05-19 18:34:09,84.0
2021-05-19 18:34:10,84.0
2021-05-19 18:34:11,84.0
2021-05-19 18:34:12,84.0
2021-05-19 18:34:13,84.0
2021-05-19 18:34:14,84.0
2021-05-19 18:34:15,84.0
2021-05-19 18:34:16,84.0
2021-05-19 18:34:17,84.0
2021-05-19 18:34:18,84.0
2021-05-19 18:34:19,84.0
2021-05-19 18:34:20,84.0
2021-05-19 18:34:21,84.0
2021-05-19 18:34:22,84.0
2021-05-19 18:34:23,84.0
2021-05-19 18:34:24,84.0
2021-05-19 18:34:25,84.0
2021-05-19 18:34:26,84.0
2021-05-19 18:34:27,84.0
2021-05-19 18:34:28,84.6
2021-05-19 18:34:29,85.0
2021-05-19 18:34:30,85.0
2021-05-19 18:34:31,85.0
2021-05-19 18:34:32,85.0
2021-05-19 18:34:33,85.0
2021-05-19 18:34:34,85.0
2021-05-19 18:34:35,85.0
2021-05-19 18:34:36,85.0
2021-05-19 18:34:37,85.0
2021-05-19 18:34:38,85.0
2021-05-19 18:34:39,85.0
2021-05-19 18:34:40,85.0
2021-05-19 18:34:41,85.0
2021-05-19 18:34:42,85.0
2021-05-19 18:34:43,85.0
2021-05-19 18:34:44,85.0
2021-05-19 18:34:45,85.0
2021-05-19 18:34:46,85.0
2021-05-19 18:34:47,85.5
2021-05-19 18:34:48,86.0
2021-05-19 18:34:49,86.0
2021-05-19 18:34:50,86.0
2021-05-19 18:34:51,86.0
2021-05-19 18:34:52,86.0
2021-05-19 18:34:53,86.0
2021-05-19 18:34:54,86.0
2021-05-19 18:34:55,86.0
2021-05-19 18:34:56,86.0
2021-05-19 18:34:57,86.0
2021-05-19 18:34:58,86.0
2021-05-19 18:34:59,86.0
2021-05-19 18:35:00,86.0
2021-05-19 18:35:01,86.0
2021-05-19 18:35:02,86.0
2021-05-19 18:35:03,86.0
2021-05-19 18:35:04,86.0
2021-05-19 18:35:05,86.0
2021-05-19 18:35:06,86.0
2021-05-19 18:35:07,85.5
2021-05-19 18:35:08,85.1
2021-05-19 18:35:09,86.0
2021-05-19 18:35:10,85.3
2021-05-19 18:35:11,85.0
2021-05-19 18:35:12,85.0
2021-05-19 18:35:13,85.0
2021-05-19 18:35:14,85.0
2021-05-19 18:35:15,85.0
2021-05-19 18:35:16,85.0
2021-05-19 18:35:17,85.0
2021-05-19 18:35:18,85.0
2021-05-19 18:35:19,85.1
2021-05-19 18:35:20,86.0
2021-05-19 18:35:21,86.0
2021-05-19 18:35:22,86.0
2021-05-19 18:35:23,86.0
2021-05-19 18:35:24,86.0
2021-05-19 18:35:25,86.0
2021-05-19 18:35:26,86.0
2021-05-19 18:35:27,86.0
2021-05-19 18:35:28,86.0
2021-05-19 18:35:29,86.0
2021-05-19 18:35:30,85.7
2021-05-19 18:35:31,85.0
2021-05-19 18:35:32,85.4
2021-05-19 18:35:33,86.0
2021-05-19 18:35:34,86.0
2021-05-19 18:35:35,86.0
2021-05-19 18:35:36,86.0
2021-05-19 18:35:37,86.0
2021-05-19 18:35:38,86.0
2021-05-19 18:35:39,86.0
2021-05-19 18:35:40,86.0
2021-05-19 18:35:41,86.0
2021-05-19 18:35:42,86.0
2021-05-19 18:35:43,86.0
2021-05-19 18:35:44,86.0
2021-05-19 18:35:45,86.0
2021-05-19 18:35:46,86.0
2021-05-19 18:35:47,86.0
2021-05-19 18:35:48,86.0
2021-05-19 18:35:49,86.0
2021-05-19 18:35:50,86.0
2021-05-19 18:35:51,86.0
2021-05-19 18:35:52,86.0
2021-05-19 18:35:53,86.0
2021-05-19 18:35:54,86.0
2021-05-19 18:35:55,86.0
2021-05-19 18:35:56,86.8
2021-05-19 18:35:57,87.0
2021-05-19 18:35:58,87.0
2021-05-19 18:35:59,87.0
2021-05-19 18:36:00,87.0
2021-05-19 18:36:01,87.0
2021-05-19 18:36:02,87.0
2021-05-19 18:36:03,87.0
2021-05-19 18:36:04,87.0
